id,name,description,price,stock,category_id,created_at,updated_at,brand,colors,gender,season,source,source_url,style_attrs,tags,colors_clean,season_clean,tags_clean,product_group,text_profile
431,Yüksek bel geniş paça jean,"Klasik beş cep tasarımlı düz paça jean. Orta bel, fermuarlı ve düğmeli kapama.",3950.0,10,7,2026-03-24 19:19:45.806,2026-04-01 23:21:01.444708,Massimo Dutti,"[""Light Blue""]",female,"[""spring"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/yuksek-bel-genis-paca-jean-l05052952?pelement=58077016,"{""fit"": ""wide-leg"", ""style"": [""minimal"", ""casual""], ""length"": ""maxi"", ""volume"": ""high"", ""subtype"": [""jean""], ""material"": ""denim"", ""occasion"": [""daily"", ""weekend""], ""color_tone"": ""cool"", ""silhouette"": ""straight"", ""product_group"": ""lower"", ""layering_level"": ""not_applicable"", ""formality_level"": 2, ""outerwear_compatible"": false, ""compatible_categories"": [""upper"", ""outerwear"", ""shoes"", ""bag"", ""accessory""]}","[""Pants"", ""Denim"", ""Casual"", ""School"", ""Oversize""]",['light blue'],"['spring', 'autumn', 'winter']","['pants', 'denim', 'casual', 'school', 'oversize']",denim,"Ürün: Yüksek bel geniş paça jean. Açıklama: Klasik beş cep tasarımlı düz paça jean. Orta bel, fermuarlı ve düğmeli kapama.. Marka: Massimo Dutti. Renkler: light blue. Etiketler: pants, denim, casual, school, oversize."
821,Süet babet,Kitten heels bantlı sandalet. Ayarlanabilir bilek bantlı ve toka kapamalı açık burun.,2690.0,10,15,2026-03-25 10:16:22.416,2026-04-01 23:56:01.094749,Zara,"[""Black""]",female,"[""spring"", ""autumn""]",N,https://www.zara.com/tr/tr/suet-babet-p12527710.html,"{""fit"": ""not_applicable"", ""style"": [""casual"", ""utility""], ""length"": ""not_applicable"", ""volume"": ""high"", ""subtype"": [""boots""], ""material"": ""technical-fabric"", ""occasion"": [""daily"", ""weekend"", ""outdoor""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""not_applicable"", ""product_group"": ""shoes"", ""layering_level"": ""not_applicable"", ""formality_level"": 1, ""outerwear_compatible"": false, ""compatible_categories"": [""upper"", ""lower"", ""outerwear"", ""bag"", ""accessory""]}","[""shoes"", ""boots"", ""casual"", ""technical-fabric"", ""dark-neutral""]",['black'],"['spring', 'autumn']","['shoes', 'boots', 'casual', 'technical-fabric', 'dark-neutral']",boots,"Ürün: Süet babet. Açıklama: Kitten heels bantlı sandalet. Ayarlanabilir bilek bantlı ve toka kapamalı açık burun.. Marka: Zara. Renkler: black. Etiketler: shoes, boots, casual, technical-fabric, dark-neutral."
540,İspanyol paça pantolon,"Önü nervürlü, yüksek bel, İspanyol paça pantolon. Önü fermuarlı, içten düğmeli ve kopçalı.",6950.0,10,6,2026-03-24 19:57:40.126,2026-04-01 23:25:46.374577,Massimo Dutti,"[""Brown""]",female,"[""spring"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/pilili-volanl%C4%B1-genis-paca-pantolon-l05016675?pelement=57182910,"{""fit"": ""straight"", ""style"": [""minimal"", ""smart-casual""], ""length"": ""maxi"", ""volume"": ""medium"", ""subtype"": [""jean""], ""material"": ""denim"", ""occasion"": [""daily"", ""weekend""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""straight"", ""product_group"": ""lower"", ""layering_level"": ""not_applicable"", ""formality_level"": 2, ""outerwear_compatible"": false, ""compatible_categories"": [""upper"", ""outerwear"", ""shoes"", ""bag"", ""accessory""]}","[""Pants"", ""Wool"", ""Office"", ""Formal"", ""Bootcut""]",['brown'],"['spring', 'autumn', 'winter']","['pants', 'wool', 'office', 'formal', 'bootcut']",pants,"Ürün: İspanyol paça pantolon. Açıklama: Önü nervürlü, yüksek bel, İspanyol paça pantolon. Önü fermuarlı, içten düğmeli ve kopçalı.. Marka: Massimo Dutti. Renkler: brown. Etiketler: pants, wool, office, formal, bootcut."
176,Keten karışımlı polo midi elbise,Yumuşak örgü parça. Ribanalı biyeli bisiklet yaka. Rahat ve modern bir silüet için tasarlandı.,6550.0,10,14,2026-03-24 16:38:22.499,2026-04-01 18:24:42.233619,Massimo Dutti,"[""Natural""]",female,"[""spring"", ""autumn""]",massimo-dutti,https://www.massimodutti.com/tr/keten-kar%C4%B1s%C4%B1ml%C4%B1-polo-midi-elbise-l06611742?pelement=57220498,"{""fit"": ""relaxed"", ""style"": [""minimal"", ""casual""], ""length"": ""midi"", ""volume"": ""medium"", ""subtype"": ""midi"", ""material"": ""linen"", ""occasion"": [""daily"", ""weekend""], ""color_tone"": ""warm-light"", ""silhouette"": ""straight"", ""product_group"": ""dress"", ""layering_level"": ""easy"", ""formality_level"": 2, ""outerwear_compatible"": true, ""compatible_categories"": [""shoes"", ""bag"", ""accessory"", ""outerwear""]}","[""Dress"", ""Casual"", ""Maxi"", ""Regular"", ""Linen""]",['natural'],"['spring', 'autumn']","['dress', 'casual', 'maxi', 'regular', 'linen']",dress,"Ürün: Keten karışımlı polo midi elbise. Açıklama: Yumuşak örgü parça. Ribanalı biyeli bisiklet yaka. Rahat ve modern bir silüet için tasarlandı.. Marka: Massimo Dutti. Renkler: natural. Etiketler: dress, casual, maxi, regular, linen."
282,Fiyonklu puantiyeli bluz,"Arkası bağcıklı, elastik bitişli uzun kollu ve dik yaka bluz. İç astarı ve puantiye desenli.",5750.0,10,4,2026-03-24 18:07:50.445,2026-04-01 23:04:27.782723,Massimo Dutti,"[""brown""]",female,"[""spring"", ""autumn"", ""winter""]",massimo-dutti,https://www.zara.com/tr/tr/puantiyeli-fiyonklu-bluz-p02075107.html?v1=527875841,"{""fit"": ""flared"", ""style"": [""smart-casual"", ""minimal"", ""office""], ""length"": ""maxi"", ""volume"": ""medium"", ""subtype"": [""skirt""], ""material"": ""cotton"", ""occasion"": [""daily"", ""office"", ""weekend""], ""color_tone"": ""warm"", ""silhouette"": ""flared"", ""product_group"": ""lower"", ""layering_level"": ""not_applicable"", ""formality_level"": 3, ""outerwear_compatible"": false, ""compatible_categories"": [""upper"", ""shoes"", ""bag"", ""accessory"", ""outerwear""]}","[""Topwear"", ""Blouse"", ""Office"", ""Chic"", ""Regular"", ""Chiffon""]",['brown'],"['spring', 'autumn', 'winter']","['topwear', 'blouse', 'office', 'chic', 'regular', 'chiffon']",blouse,"Ürün: Fiyonklu puantiyeli bluz. Açıklama: Arkası bağcıklı, elastik bitişli uzun kollu ve dik yaka bluz. İç astarı ve puantiye desenli.. Marka: Massimo Dutti. Renkler: brown. Etiketler: topwear, blouse, office, chic, regular, chiffon."
388,%100 keten yakası detaylı bomber ceket,Biker stil ceket. Dik yakalı ve asimetrik fermuar kapamalı. Fermuarlı manşetler ve yan cepler.,6550.0,10,1,2026-03-24 18:47:28.979,2026-04-01 23:12:44.110416,Massimo Dutti,"[""Indigo""]",female,"[""spring"", ""autumn""]",massimo-dutti,https://www.massimodutti.com/tr/100-keten-yakas%C4%B1-detayl%C4%B1-bomber-ceket-l06712876?pelement=57547109,"{""fit"": ""relaxed"", ""style"": [""minimal"", ""smart-casual""], ""length"": ""mini"", ""volume"": ""medium"", ""subtype"": [""top""], ""material"": ""linen"", ""occasion"": [""daily"", ""evening"", ""weekend""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""straight"", ""product_group"": ""upper"", ""layering_level"": ""easy"", ""formality_level"": 3, ""outerwear_compatible"": true, ""compatible_categories"": [""lower"", ""shoes"", ""bag"", ""outerwear""]}","[""Outerwear"", ""Jacket"", ""Sport"", ""Casual"", ""Short"", ""Poliester""]",['indigo'],"['spring', 'autumn']","['outerwear', 'jacket', 'sport', 'casual', 'short', 'poliester']",jacket,"Ürün: %100 keten yakası detaylı bomber ceket. Açıklama: Biker stil ceket. Dik yakalı ve asimetrik fermuar kapamalı. Fermuarlı manşetler ve yan cepler.. Marka: Massimo Dutti. Renkler: indigo. Etiketler: outerwear, jacket, sport, casual, short, poliester."
673, Suni kürk çanta,"Gövde kısmı suni kürk olan, maksi boyutta çanta. Metal detaylı çift taşıma sapı. İç astar ve fermuarlı iç cep. Mıknatıslı düğme kapamalı.",10550.0,10,10,2026-03-25 07:52:25.014,2026-04-01 23:43:38.072575,Massimo Dutti,"[""Brown""]",female,"[""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/100-has%C4%B1r-orta-boy-tote-canta-l06922603?pelement=56717540,"{""fit"": ""not_applicable"", ""style"": [""minimal"", ""office""], ""length"": ""not_applicable"", ""volume"": ""medium"", ""subtype"": [""shoulder""], ""material"": ""leather"", ""occasion"": [""daily"", ""office"", ""evening""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""straight"", ""product_group"": ""bag"", ""layering_level"": ""not_applicable"", ""formality_level"": 3, ""outerwear_compatible"": true, ""compatible_categories"": [""upper"", ""lower"", ""outerwear"", ""dress"", ""shoes""]}","[""Bags"", ""Party"", ""Gold"", ""Fur""]",['brown'],"['autumn', 'winter']","['bags', 'party', 'gold', 'fur']",bags,"Ürün:  Suni kürk çanta. Açıklama: Gövde kısmı suni kürk olan, maksi boyutta çanta. Metal detaylı çift taşıma sapı. İç astar ve fermuarlı iç cep. Mıknatıslı düğme kapamalı.. Marka: Massimo Dutti. Renkler: brown. Etiketler: bags, party, gold, fur."
649,Maksi tote çanta,Maksi omuz tote çanta. Askili top üzerinde dikiş detayı. Metal fermuarlı iç cüzdan. Çift saplı. Mıknatıslı kapama.,8950.0,10,10,2026-03-25 07:52:15.574,2026-04-01 23:40:28.787281,Massimo Dutti,"[""Black""]",female,"[""spring"", ""summer"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/kucuk-has%C4%B1r-omuz-cantas%C4%B1-l06925605?pelement=58024297,"{""fit"": ""not_applicable"", ""style"": [""minimal"", ""evening""], ""length"": ""not_applicable"", ""volume"": ""low"", ""subtype"": [""mini-bag""], ""material"": ""leather"", ""occasion"": [""daily"", ""evening"", ""party""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""straight"", ""product_group"": ""bag"", ""layering_level"": ""not_applicable"", ""formality_level"": 4, ""outerwear_compatible"": true, ""compatible_categories"": [""upper"", ""lower"", ""outerwear"", ""dress"", ""shoes""]}","[""Bags"", ""Casual"", ""Office"", ""Leather""]",['black'],"['spring', 'summer', 'autumn', 'winter']","['bags', 'casual', 'office', 'leather']",bags,"Ürün: Maksi tote çanta. Açıklama: Maksi omuz tote çanta. Askili top üzerinde dikiş detayı. Metal fermuarlı iç cüzdan. Çift saplı. Mıknatıslı kapama.. Marka: Massimo Dutti. Renkler: black. Etiketler: bags, casual, office, leather."
690,Çok yönlü uzun dantel kolye,Klasik desenli dokuma atkı. Saçaklı kenar detayları. Oversize ölçüler.,4750.0,10,11,2026-03-25 08:06:24.652,2026-03-28 14:20:23.372,Massimo Dutti,"[""Silver""]",female,"[""spring"", ""summer"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/cok-yonlu-uzun-dantel-kolye-l04602713?pelement=56718219,"{""note"": ""Manually re-categorized and color-tagged based on product name and description."", ""fixed_at"": ""2026-03-25T22:05:05.561Z"", ""inferred_colors"": [""other""], ""inferred_category"": ""jewelry""}","[""Accessories"", ""Necklace"", ""Silver""]",['silver'],"['spring', 'summer', 'autumn', 'winter']","['accessories', 'necklace', 'silver']",necklace,"Ürün: Çok yönlü uzun dantel kolye. Açıklama: Klasik desenli dokuma atkı. Saçaklı kenar detayları. Oversize ölçüler.. Marka: Massimo Dutti. Renkler: silver. Etiketler: accessories, necklace, silver."
178,Dikişli mini denim elbise,"Önü metal düğmeli, belirgin dikiş detaylı, bisiklet yaka, kolsuz elbise.",6550.0,10,14,2026-03-24 16:38:22.912,2026-04-01 18:24:42.233619,Massimo Dutti,"[""Blue""]",female,"[""spring"", ""autumn""]",massimo-dutti,https://www.massimodutti.com/tr/drape-detayl%C4%B1-midi-elbise-l06607506?pelement=56796492,"{""fit"": ""oversized"", ""style"": [""minimal"", ""smart-casual""], ""length"": ""maxi"", ""volume"": ""high"", ""subtype"": ""coat"", ""material"": ""wool"", ""occasion"": [""office"", ""evening""], ""color_tone"": ""cool-dark"", ""silhouette"": ""wrap"", ""product_group"": ""outerwear"", ""layering_level"": ""not_applicable"", ""formality_level"": 3, ""outerwear_compatible"": false, ""compatible_categories"": [""lower"", ""upper"", ""shoes"", ""bag"", ""accessory""]}","[""Dress"", ""Casual"", ""Mini"", ""Slim-fit"", ""Denim""]",['blue'],"['spring', 'autumn']","['dress', 'casual', 'mini', 'slim-fit', 'denim']",dress,"Ürün: Dikişli mini denim elbise. Açıklama: Önü metal düğmeli, belirgin dikiş detaylı, bisiklet yaka, kolsuz elbise.. Marka: Massimo Dutti. Renkler: blue. Etiketler: dress, casual, mini, slim-fit, denim."
403,Fermuarlı yün karışımlı kaban,"Yapılı, orta boy kaban. Sivri yakalı, gizli çıtçıt kapamalı ve eğik yan cepler.",10950.0,10,1,2026-03-24 18:52:56.056,2026-04-01 23:13:25.289846,Massimo Dutti,"[""Pearl Gray""]",female,"[""winter""]",massimo-dutti,https://www.massimodutti.com/tr/fermuarl%C4%B1-yun-kar%C4%B1s%C4%B1ml%C4%B1-kaban-l06410637?pelement=56718250,"{""fit"": ""relaxed"", ""style"": [""casual"", ""minimal""], ""length"": ""mini"", ""volume"": ""medium"", ""subtype"": [""jacket""], ""material"": ""wool"", ""occasion"": [""daily"", ""weekend""], ""color_tone"": ""neutral"", ""silhouette"": ""straight"", ""product_group"": ""outerwear"", ""layering_level"": ""moderate"", ""formality_level"": 2, ""outerwear_compatible"": false, ""compatible_categories"": [""lower"", ""upper"", ""shoes"", ""bag""]}","[""Outerwear"", ""Jacket"", ""Casual"", ""School"", ""Short"", ""Cotton""]",['pearl gray'],['winter'],"['outerwear', 'jacket', 'casual', 'school', 'short', 'cotton']",jacket,"Ürün: Fermuarlı yün karışımlı kaban. Açıklama: Yapılı, orta boy kaban. Sivri yakalı, gizli çıtçıt kapamalı ve eğik yan cepler.. Marka: Massimo Dutti. Renkler: pearl gray. Etiketler: outerwear, jacket, casual, school, short, cotton."
407,Yumuşak oversize kaban,"Katlı yaka, uzun kollu, kayış ve düğmeli, dökümlü kaban. Biyeli ön cepli. Kruvaze düğmeli ön kapamalı.",6950.0,10,1,2026-03-24 19:04:14.478,2026-04-01 23:13:25.289846,Massimo Dutti,"[""Gray""]",female,"[""winter""]",massimo-dutti,https://www.massimodutti.com/tr/kapuson-detayl%C4%B1-sisme-parka-l06788887?pelement=56745157,"{""fit"": ""relaxed"", ""style"": [""casual"", ""minimal""], ""length"": ""midi"", ""volume"": ""medium"", ""subtype"": [""jacket""], ""material"": ""cotton"", ""occasion"": [""daily"", ""weekend""], ""color_tone"": ""neutral"", ""silhouette"": ""straight"", ""product_group"": ""outerwear"", ""layering_level"": ""moderate"", ""formality_level"": 2, ""outerwear_compatible"": false, ""compatible_categories"": [""lower"", ""upper"", ""shoes"", ""bag""]}","[""Outerwear"", ""Coat"", ""Office"", ""Formal"", ""Maxi"", ""Wool""]",['gray'],['winter'],"['outerwear', 'coat', 'office', 'formal', 'maxi', 'wool']",coats,"Ürün: Yumuşak oversize kaban. Açıklama: Katlı yaka, uzun kollu, kayış ve düğmeli, dökümlü kaban. Biyeli ön cepli. Kruvaze düğmeli ön kapamalı.. Marka: Massimo Dutti. Renkler: gray. Etiketler: outerwear, coat, office, formal, maxi, wool."
78,Bol kesim çizgili gömlek,"Klasik slim-fit gömlek. Sivri yaka, düğmeli manşetli uzun kollu. Ön cep detaylı.",3950.0,10,13,2026-03-24 16:15:05.658,2026-04-01 18:04:54.774387,Massimo Dutti,"[[""blue""]]",female,"[""spring"", ""summer""]",massimo-dutti,https://www.massimodutti.com/tr/bol-kesim-cizgili-gomlek-l05100501?pelement=58202288,"{""fit"": ""oversized"", ""style"": ""office"", ""length"": ""long"", ""volume"": ""medium"", ""subtype"": ""shirt"", ""material"": ""cotton"", ""occasion"": ""office"", ""color_tone"": ""soft-cool"", ""silhouette"": ""straight"", ""product_group"": ""upper"", ""layering_level"": ""easy"", ""formality_level"": 3, ""outerwear_compatible"": true, ""compatible_categories"": [""pants"", ""jeans"", ""tailoring"", ""skirt"", ""outerwear""]}","[""Topwear"", ""Shirt"", ""Office"", ""School"", ""Regular"", ""Cotton""]",['blue'],"['spring', 'summer']","['topwear', 'shirt', 'office', 'school', 'regular', 'cotton']",shirt,"Ürün: Bol kesim çizgili gömlek. Açıklama: Klasik slim-fit gömlek. Sivri yaka, düğmeli manşetli uzun kollu. Ön cep detaylı.. Marka: Massimo Dutti. Renkler: blue. Etiketler: topwear, shirt, office, school, regular, cotton."
543,Melanj keten pilili pantolon,Kısa paça bol pantolon. Kemer köprülü ve fermuar kapamalı yüksek bel. Yan cepler.,6550.0,10,6,2026-03-24 19:57:40.66,2026-04-01 23:25:46.374577,Massimo Dutti,"[""Beige""]",female,"[""spring"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/melanj-keten-pilili-pantolon-l05061764?pelement=58758608,"{""fit"": ""straight"", ""style"": [""minimal"", ""smart-casual""], ""length"": ""maxi"", ""volume"": ""medium"", ""subtype"": [""trouser""], ""material"": ""cotton"", ""occasion"": [""daily"", ""office"", ""weekend""], ""color_tone"": ""soft-light"", ""silhouette"": ""straight"", ""product_group"": ""lower"", ""layering_level"": ""not_applicable"", ""formality_level"": 3, ""outerwear_compatible"": false, ""compatible_categories"": [""upper"", ""outerwear"", ""shoes"", ""bag"", ""accessory""]}","[""Pants"", ""Straight"", ""Office"", ""Cotton""]",['beige'],"['spring', 'autumn', 'winter']","['pants', 'straight', 'office', 'cotton']",pants,"Ürün: Melanj keten pilili pantolon. Açıklama: Kısa paça bol pantolon. Kemer köprülü ve fermuar kapamalı yüksek bel. Yan cepler.. Marka: Massimo Dutti. Renkler: beige. Etiketler: pants, straight, office, cotton."
182,Çiçek desenli kemerli elbise,"Kravat yakalı, V yaka, uzun kollu midi elbise. Aynı kumaştan kemerli, elastik belli. Pileli etek. İç astar.",8950.0,10,14,2026-03-24 16:38:23.666,2026-04-01 18:24:42.233619,Massimo Dutti,"[""Pink"", ""Green"", ""White""]",female,"[""spring"", ""autumn""]",massimo-dutti,https://www.massimodutti.com/tr/asimetrik-volan-detayl%C4%B1-midi-elbise-l06616757?pelement=58227963,"{""fit"": ""relaxed"", ""style"": [""minimal"", ""romantic""], ""length"": ""maxi"", ""volume"": ""medium"", ""subtype"": ""maxi"", ""material"": ""linen"", ""occasion"": [""evening"", ""party""], ""color_tone"": ""neutral-dark"", ""silhouette"": ""a-line"", ""product_group"": ""dress"", ""layering_level"": ""difficult"", ""formality_level"": 3, ""outerwear_compatible"": false, ""compatible_categories"": [""shoes"", ""bag"", ""accessory""]}","[""Dress"", ""Casual"", ""Maxi"", ""Regular"", ""Chiffon""]","['pink', 'green', 'white']","['spring', 'autumn']","['dress', 'casual', 'maxi', 'regular', 'chiffon']",dress,"Ürün: Çiçek desenli kemerli elbise. Açıklama: Kravat yakalı, V yaka, uzun kollu midi elbise. Aynı kumaştan kemerli, elastik belli. Pileli etek. İç astar.. Marka: Massimo Dutti. Renkler: pink, green, white. Etiketler: dress, casual, maxi, regular, chiffon."
